codigo,nome,nome_bairro,faixa_preco,populacao,densidade_demografica,weekday,weekday_count,periodo_manha,manha_count,periodo_tarde,tarde_count,periodo_noite,noite_count,endereco
116732941852794,Hondai Japanese,Taquaral,2,62735,4755.858116457308,Thu,165,manha,21,tarde,95,noite,49,"Avenida Guilherme Campos, 500 - Parque das Flores, Campinas"
167221186704480,Pizzaria Vila Monte Viso,APA Zona Urbana (Sousas Joaquim Egídio),1,19421,901.4993269275403,Thu,89,manha,12,tarde,43,noite,34,"795  Avenida Antônio Carlos Couto de Barros, 13105000 Campinas"
255056201353993,Mortadella & Companhia,Barão Geraldo,0,38740,1010.9445050442843,Thu,169,manha,29,tarde,50,noite,90,"Rua Tereza Zogbi Geraij Mokarzel, 52, 13084-065 Campinas"
375975152786177,O Matuto,Complexo Delta,0,469,30.294222136097922,Thu,231,manha,59,tarde,103,noite,69,"Av. John Boyd Dunlop, 3900, 13060-803 Campinas"
971337646251315,Bar e Restaurante Rancho Vô Joaquim,APA Zona Urbana (Sousas Joaquim Egídio),2,19421,901.4993269275403,Thu,10,manha,1,tarde,4,noite,5,"Rua Heitor Penteado, 1407, Joaquim Egídio, Sao Paulo, Brazil"
1676594322601301,Mc Donald's Sousas,APA Zona Urbana (Sousas Joaquim Egídio),2,19421,901.4993269275403,Tue,75,manha,31,tarde,24,noite,20,"Av Antonio Carlos Couto De Barros, 13106-042 Campinas"
327810074096513,Sra'Flôr Sweet Gourmet,Castelo,0,67263,5683.108587650817,Tue,40,manha,8,tarde,24,noite,8,"Rua Frei Manoel da Ressureição, 280A, 13073-221 Campinas"
992419424150654,Comidinhas da May,PUCCamp (Roseira),0,112644,7192.09306483125,Tue,64,manha,37,tarde,13,noite,14,Campinas
320945371392331,Roots Burger - Barão Geraldo,Barão Geraldo,2,38740,1010.9445050442843,Wed,24,manha,7,tarde,14,noite,3,"A, santa Isabel, 369, 13084012 Campinas"
101697359943871,Casa Da Picanha,PUCCamp (Roseira),3,112644,7192.09306483125,Fri,59,manha,25,tarde,20,noite,14,"Avenida John Boyd Dunlop, 13060-222 Campinas"
299857240115221,Yakisobarão,Barão Geraldo,2,38740,1010.9445050442843,Fri,67,manha,25,tarde,23,noite,19,"Avenida Albino José Barbosa de Oliveira, 2003, 13084-551 Campinas"
637447669636387,Lanchonete BOBY lanches,PUCCamp (Roseira),1,112644,7192.09306483125,Fri,41,manha,15,tarde,14,noite,12,"Rua Manuel Arthur Cavalcante Lacombe, 197, 13060-746 Campinas"
133752033461795,Pink Elephant Campinas,Centro,4,74062,10757.789236691118,Mon,12,manha,3,tarde,8,noite,1,"Rua Sampainho, 282, Cambuí, 13025300 Campinas"
136970176441627,Sohan Temakeria,Parque Ecológico,2,14781,999.3712095089348,Mon,102,manha,57,tarde,37,noite,8,"Al dos Vidoeiros, 455 - Sitio Recreio Gramado, 13101-680 Campinas"
1554831628100548,Los Sombreros,Swift,0,86361,6354.185060921773,Mon,75,manha,27,tarde,26,noite,22,"Rua Frei José de Monte Carmelo 970, 13100407 Campinas"
237673006379029,Pelicano,Barão Geraldo,1,38740,1010.9445050442843,Mon,134,manha,82,tarde,27,noite,25,"Rua Professora Ana Maria Silvestre Adade, 485, 13086130 Campinas"
375642759276774,Sorveteria Doce Sabor,Jardim do Trevo,0,52376,3893.865837973667,Mon,95,manha,18,tarde,24,noite,53,"Rua Ivan Astolfi, 401 - ao lado do Lanchão, 13052574 Campinas"
653011981524385,Let's Eat Bandeiras,Complexo Delta,2,469,30.294222136097922,Mon,14,manha,6,tarde,4,noite,4,"Av. John Boyd Dunlop, 3900 - Jardim Ipaussurama, Campinas - SP, 13060-803 Campinas"
101025009987066,Café e Arte,Barão Geraldo,2,38740,1010.9445050442843,Sat,75,manha,30,tarde,19,noite,26,"Rua Maria Ferreira Antunes, 6, Barão Geraldo, 13084-175 Campinas"
1489839197982958,Cantinho das Delicias,Campo Grande,0,105720,2248.954976227704,Sat,21,manha,7,tarde,5,noite,9,"Rua Maria Amelia Ramos, 13058-652 Campinas"
375975152786177,O Matuto,Complexo Delta,0,469,30.294222136097922,Sun,328,manha,60,tarde,177,noite,91,"Av. John Boyd Dunlop, 3900, 13060-803 Campinas"
623183827754151,Salsa con Ají - RestoBar,Barão Geraldo,2,38740,1010.9445050442843,Sun,201,manha,32,tarde,86,noite,83,"Rua Manoel Antunes Novo, 350, 13084175 Campinas"
641017226010963,Kit mini kit para festa,Swift,1,86361,6354.185060921773,Sun,9,manha,4,tarde,1,noite,4,"Rua Mário augusto munir de Aragão 672, 13044-190 Campinas"
1465833877036072,Bolos Arte & Sabor,Jardim Capivari,0,23892,3344.775642999938,Thu,58,manha,22,tarde,9,noite,27,"Ouro Preto,165, 13050811 Campinas"
195655223793145,Sinhá Joana,APA Zona Urbana (Sousas Joaquim Egídio),2,19421,901.4993269275403,Thu,12,manha,3,tarde,5,noite,4,"Rua: Maneco Rosa 16, 13106005 Campinas"
430038830523836,Los Machuchos - Paletas Gourmet,Barão Geraldo,2,38740,1010.9445050442843,Thu,47,manha,18,tarde,20,noite,9,"Rua Albino J B de Oliveira, 716, 13084-008 Campinas"
460709717597552,Auto Lanche Da Familia,PUCCamp (Roseira),1,112644,7192.09306483125,Thu,201,manha,129,tarde,60,noite,12,"Enerto Alves Filho 10, 13060057 Campinas"
1687289124897572,Espaço Vida Saudável Marina Cardoso,Castelo,0,67263,5683.108587650817,Tue,24,manha,4,tarde,12,noite,8,"Rua Orlando Carpino 146, Campinas"
299857240115221,Yakisobarão,Barão Geraldo,2,38740,1010.9445050442843,Tue,51,manha,18,tarde,17,noite,16,"Avenida Albino José Barbosa de Oliveira, 2003, 13084-551 Campinas"
1073889485960308,Açaí deck,PUCCamp (Roseira),2,112644,7192.09306483125,Wed,219,manha,70,tarde,93,noite,56,"Rua Hermano Penteado 530 (Em Frente Shop Pq. Bandeiras, 13060800 Campinas"
253227831509787,Azedinho Doce,Barão Geraldo,2,38740,1010.9445050442843,Wed,15,manha,6,tarde,6,noite,3,"Av. Santa Isabel, 518, 13084-012 Campinas"
1725787284370773,SWIFT BAR TCHÊ,Swift,2,86361,6354.185060921773,Fri,120,manha,40,tarde,55,noite,25,"Rua Abolição 2977, 13045-750 Campinas"
447521995314682,Sabores Da infância Bolos e Doces,Jardim do Trevo,2,52376,3893.865837973667,Fri,46,manha,20,tarde,19,noite,7,"Rua Daltair Paulino 570 Bairro São José, 13051144 Campinas"
523252001055696,Maria Antonieta,Centro,3,74062,10757.789236691118,Fri,71,manha,23,tarde,30,noite,18,"Rua Coronel Quirino, 1239 Cambuí, 13025-002 Campinas"
101025009987066,Café e Arte,Barão Geraldo,2,38740,1010.9445050442843,Mon,54,manha,30,tarde,15,noite,9,"Rua Maria Ferreira Antunes, 6, Barão Geraldo, 13084-175 Campinas"
1675846389382015,Quintal do Negô,Swift,1,86361,6354.185060921773,Sun,13,manha,4,tarde,1,noite,8,"Av. Joaquim Payola, 1017, 13040-320 Campinas"
239871489530314,Anibal Confeitaria e Salgados,Campo Grande,1,105720,2248.954976227704,Sun,7,manha,4,tarde,2,noite,1,"R. Edson Luiz Rigonato, nº 54 - Jd. N. Maracanã, 13010-100 Campinas"
544029805660822,La Farina Pães e Doces,Swift,2,86361,6354.185060921773,Sun,24,manha,11,tarde,5,noite,8,"Av Antonio Carlos  de Sales Jr  141, 13100-410 Campinas"
1212407715494235,O Matuto,Swift,0,86361,6354.185060921773,Thu,198,manha,79,tarde,54,noite,65,"Av. Mal. Carmona, 532 - Ponte Preta, 13041-311 Campinas"
1486376818326219,Mercadinho Edmar,Campo Grande,0,105720,2248.954976227704,Thu,18,manha,3,tarde,7,noite,8,"Rua Dr. Alcides de Freitas Leitão, 539 Parque Valença II, 13058573 Campinas"
149197395242847,Bar do Grima,Swift,1,86361,6354.185060921773,Thu,132,manha,43,tarde,54,noite,35,"Rua Antonio Joaquim Viana 5, 13045-650 Campinas"
219154511429590,Água Doce Cachaçaria Campinas Barão Geraldo,Barão Geraldo,2,38740,1010.9445050442843,Thu,24,manha,10,tarde,10,noite,4,"Avenida Dr Romeu Tortima, 593, 13084791 Campinas"
829995837013568,Tex-Mex Sisenor,Taquaral,3,62735,4755.858116457308,Thu,11,manha,3,tarde,5,noite,3,"Shopping Parque Dom Pedro, 13084-008 Campinas"
452169128205071,Bar  Da Vendinha,Swift,0,86361,6354.185060921773,Tue,77,manha,21,tarde,30,noite,26,"RUA AMILAR ALVES, 165, VILA JOAO JORGE, 13041301 Campinas"
1841871336097389,Tordilho Negro Campinas,Barão Geraldo,1,38740,1010.9445050442843,Wed,32,manha,19,tarde,12,noite,1,"Rua Mirta Coluccini Porto, 2100, 13087 Campinas"
526241647427152,Boteco Do André,APA Zona Urbana (Sousas Joaquim Egídio),2,19421,901.4993269275403,Wed,9,manha,1,tarde,4,noite,4,"Rua Heitor Penteado, 1049, 13075185 Campinas"
551269651566791,Scoobynho Lanches,PUCCamp (Roseira),1,112644,7192.09306483125,Wed,24,manha,14,tarde,5,noite,5,"Rua Dr Jose de Almeida Carvalho, 28 - Country Ville, 13050180 Campinas"
940937702646558,Jamie's Italian Campinas,Taquaral,0,62735,4755.858116457308,Wed,260,manha,47,tarde,105,noite,108,"Parque Dom Pedro, 13087-901 Campinas"
133752033461795,Pink Elephant Campinas,Centro,4,74062,10757.789236691118,Fri,81,manha,4,tarde,16,noite,61,"Rua Sampainho, 282, Cambuí, 13025300 Campinas"
147986501954727,Funcamp - Unicamp,Barão Geraldo,4,38740,1010.9445050442843,Fri,72,manha,41,tarde,10,noite,21,13084-008 Campinas
435000636557326,Sorveteria Trenó,PUCCamp (Roseira),1,112644,7192.09306483125,Fri,11,manha,8,tarde,2,noite,1,"Rua Ernesto Alves Filho, 98, 13060057 Campinas"
790009831053808,Depósito Manely,Ouro Verde,0,141490,4786.3739386353645,Fri,43,manha,11,tarde,3,noite,29,"Rua: Bento Prado de Almeida Ferraz Junior n°382, 13057-566 Campinas"
800913830035150,Seo Inácio,Swift,1,86361,6354.185060921773,Fri,47,manha,7,tarde,22,noite,18,"Rua da Abolição, 2.999 - Vila Joaquim Inácio, 13045-750 Campinas"
123605544507661,Bookafé é de Deus,Barão Geraldo,2,38740,1010.9445050442843,Mon,163,manha,54,tarde,65,noite,44,"Rua Horácio Leonardi, 40, 13084-105 Campinas"
1787990134781401,Chubby Burguer,APA Zona Urbana (Sousas Joaquim Egídio),2,19421,901.4993269275403,Mon,43,manha,19,tarde,19,noite,5,"Mall Platz - Av. Dr Antonio Carlos Couto de Barros, 513, Sousas, 13100-100 Campinas"
236041433192068,Restaurante Ganasu,Ouro Verde,1,141490,4786.3739386353645,Mon,13,manha,4,tarde,5,noite,4,"AV. Pedro Decrecci Júnior 110 vida nova, 13057-400 Campinas"
1083021588508459,Bar Retrô,Campo Grande,0,105720,2248.954976227704,Sat,58,manha,32,tarde,11,noite,15,"Rua Leonor Pereira Talarico 129, 13059-023 Campinas"
1689534421313023,Giovannetti - Shopping Parque Dom Pedro,Taquaral,3,62735,4755.858116457308,Sat,90,manha,26,tarde,35,noite,29,"Shopping Parque Dom Pedro, 13087-635 Campinas"
531645433534991,Pizzaria Do Gordo,PUCCamp (Roseira),0,112644,7192.09306483125,Sun,22,manha,3,tarde,5,noite,14,"R Paulo Vianna de Souza 1406 - Parque Residencial Vila União, 13060-726 Campinas"
597572387008166,Barril379,Swift,2,86361,6354.185060921773,Thu,45,manha,12,tarde,15,noite,18,"Avenida Dr. Arlindo Joaquim de Lemos, 379, 13100-450 Campinas"
915748478463329,Dog e Caldo do Jacaré,Campo Belo (Cidade Singer),2,47336,4325.608597119673,Thu,41,manha,9,tarde,4,noite,28,"Av. José Arnoldo Ambiel, 550 Jd São Domingos, 13053-341 Campinas"
939778132736683,AçaíNow Prado,Swift,3,86361,6354.185060921773,Wed,57,manha,12,tarde,34,noite,11,"Avenida Washington Luiz, 2480, 13042-105 Campinas"
134249426720701,Scooby-Dog,PUCCamp (Roseira),0,112644,7192.09306483125,Mon,15,manha,7,tarde,2,noite,6,"R: professora celeste palandi de mello, 138, vila união, ant° 3, 13060-703 Campinas"
897502226994077,Hamburgueria Silvestre,Amoreiras,2,60786,6047.275114904794,Mon,7,manha,3,tarde,2,noite,2,"Rua Francisco Alves de Almeida, 13031650 Campinas"
1422609174705326,Pizzaria CampSul,Aparecidinha,4,62822,3799.5875141376205,Sat,82,manha,10,tarde,40,noite,32,"Rua Batista Raffi, 1189, 13068-601 Campinas"
491800180903812,Na Roça Restaurante,Swift,1,86361,6354.185060921773,Sat,51,manha,16,tarde,25,noite,10,"Av  Doutor Arlindo Joaquim De Lemos 247, 13100450 Campinas"
905113836245331,Temakeria & Cia Shopping Dom Pedro,Taquaral,0,62735,4755.858116457308,Sat,334,manha,82,tarde,161,noite,91,"ALAMEDA Parque Dom Pedro - Av. Guilherme Campos, 500, 13087-635 Campinas"
158707307594683,Estação Moriá Pizzaria,Ouro Verde,4,141490,4786.3739386353645,Sun,33,manha,7,tarde,9,noite,17,"AV RUY RODRIGUES N 4004, 13056460 Campinas"
1642064306011193,Projeto Rangaria,Barão Geraldo,0,38740,1010.9445050442843,Sun,45,manha,27,tarde,13,noite,5,"Estrada da Rhodia, 6690, 13085-000 Campinas"
186227178089191,Padaria Alemã,Barão Geraldo,2,38740,1010.9445050442843,Sun,37,manha,7,tarde,12,noite,18,"Avenida Romeu Tórtima, 285, 13084-791 Campinas"
719985674702467,PÃO Caseiro DA SELMA,Ouro Verde,1,141490,4786.3739386353645,Sun,16,manha,6,tarde,5,noite,5,"Rua Geralda de Lourdes Oliveira 105 Pq União da Vitória, 13056707 Campinas"
119302904889635,Elisa Festas,Ouro Verde,0,141490,4786.3739386353645,Thu,17,manha,3,tarde,1,noite,13,"Rua Maracajú Número 269  Vila Aeroporto, 13054110 Campinas"
1818827428428326,Parada do Espeto Campinas,Swift,0,86361,6354.185060921773,Thu,30,manha,8,tarde,11,noite,11,"Rua Tenente Antônio da Silva Pires 433, (Próximo ao Parque das Águas), 13040708 Campinas"
310206372449106,Deposito de Bebidas Gespeto,Ouro Verde,0,141490,4786.3739386353645,Thu,152,manha,58,tarde,76,noite,18,"Avenida Suaçuna, 365, vila Aeroporto, 13054-105 Campinas"
980412782041195,Pizzaria e Cantina Belo Sabor.,Ouro Verde,2,141490,4786.3739386353645,Thu,8,manha,3,tarde,4,noite,1,"Rua Deputado Pinheiro Junior, 13054498 Campinas"
185621464833105,Estação Moinho,PUCCamp (Roseira),2,112644,7192.09306483125,Tue,107,manha,49,tarde,42,noite,16,"Rua Orlando Paulino 78 Jd Londres., 13060-251 Campinas"
235593966517796,Greg Burgers,Barão Geraldo,3,38740,1010.9445050442843,Tue,50,manha,16,tarde,19,noite,15,"R. Maria Tereza Dias da Silva, nº 664, Barão Geraldo, 13083-850 Campinas"
343317399065954,Chacara buffet Festas e Travessuras,Campo Grande,3,105720,2248.954976227704,Tue,20,manha,4,tarde,9,noite,7,"rua sergio Guimaraes Fabiano n° 266, 13059-640 Campinas"
591659900969650,Villa's Dog,Swift,1,86361,6354.185060921773,Tue,177,manha,23,tarde,20,noite,134,"Rua Praxiteles Ferreira Neves, 45, Vila Georgina, 13043-840 Campinas"
798210993619969,Evs Ouro Verde Spazio,Campo Belo (Cidade Singer),2,47336,4325.608597119673,Tue,98,manha,34,tarde,21,noite,43,"Av Ruy Rodrigues, 3880 - 1º Andar, 13056460 Campinas"
202745783233298,Toca Do Ursao,Ouro Verde,2,141490,4786.3739386353645,Wed,41,manha,18,tarde,14,noite,9,"Rua Cacilda Becker, 13054-609 Campinas"
223277087685758,Piola-Alphaville,Alphavile Campinas,3,13188,580.7593732660448,Wed,69,manha,11,tarde,45,noite,13,"Rua Cumaru, 13098-324 Campinas"
1613588615548685,Seo Jota Cervejaria Espetaria,PUCCamp (Roseira),1,112644,7192.09306483125,Fri,10,manha,3,tarde,5,noite,2,"Rua Silvio Bachetti, 97, 13060821 Campinas"
255651904537854,Outback Brasil,Taquaral,0,62735,4755.858116457308,Fri,600,manha,85,tarde,251,noite,264,"Av. Guilherme Campos, 500, 13087-635 Campinas"
374742819293227,Deck 12,PUCCamp (Roseira),1,112644,7192.09306483125,Fri,30,manha,10,tarde,12,noite,8,"Rua Silvio Rizardo, 844, 13060854 Campinas"
410498472491215,Nárnia,Centro,1,74062,10757.789236691118,Fri,77,manha,29,tarde,34,noite,14,"Avenida Barão de Itapura, 2031, 13020433 Campinas"
422360101140470,Espetinho Dona Neusa,Ouro Verde,1,141490,4786.3739386353645,Mon,39,manha,8,tarde,16,noite,15,"AV. ARYMANA 653 PQ. DOM PEDRO II, 13056-440 Campinas"
184681251576131,Bar do Marcelino,APA Zona Urbana (Sousas Joaquim Egídio),3,19421,901.4993269275403,Sat,43,manha,7,tarde,21,noite,15,"Rua Heitor Penteado, 1113,Joaquim Egídio, 13108-002 Campinas"
645015765574854,Kifome Auto Lanche,Swift,2,86361,6354.185060921773,Sat,19,manha,4,tarde,2,noite,13,"Rua Plínio Pereira Neves, 13041-220 Campinas"
701173139994679,Empório Fazenda,Castelo,1,67263,5683.108587650817,Sat,123,manha,44,tarde,56,noite,23,"Rua Dona Joana de Gusmão, 65, 13073370 Campinas"
134249426720701,Scooby-Dog,PUCCamp (Roseira),0,112644,7192.09306483125,Sun,69,manha,33,tarde,24,noite,12,"R: professora celeste palandi de mello, 138, vila união, ant° 3, 13060-703 Campinas"
143723125818125,Osteria Salvatore,Amoreiras,2,60786,6047.275114904794,Sun,31,manha,15,tarde,6,noite,10,"Rua Francisco Antonio Pinto 154 Pq.Industrial, 13031-420 Campinas"
331525856887888,Megacorpo Suplementos Alimentares,Taquaral,0,62735,4755.858116457308,Sun,105,manha,39,tarde,39,noite,27,"Rua Jorge de Figueiredo Corrêa, 1727 LOJA 03, LAS CASAS MALL, 13087-490 Campinas"
398254330353382,Victórias Eventos,Centro,0,74062,10757.789236691118,Sun,86,manha,32,tarde,29,noite,25,"Alameda Mariana Prudente Correa 605, 13273-291 Valinhos"
508643252509715,Pizzaria do Mineiro,PUCCamp (Roseira),2,112644,7192.09306483125,Sun,35,manha,8,tarde,17,noite,10,"rua michael robert kaam, 13060410 Campinas"
184732858542122,Scooby Lanches,Ouro Verde,3,141490,4786.3739386353645,Thu,18,manha,6,tarde,6,noite,6,"Avenida Martinho Lutero numero 826 jardim sao cristovao, 13056260 Campinas"
327048417336487,Kawacolá,Amoreiras,2,60786,6047.275114904794,Thu,58,manha,17,tarde,26,noite,15,"Avenida Francisco de Paula Oliveira Nazaré, 684, 13031440 Campinas"
1436468679962755,Padaria Dom Pão,Flamboyant,2,57756,4607.542022002218,Tue,60,manha,27,tarde,21,noite,12,"Avenida Geraldo Alves Correa, 13091-552 Campinas"
157859867611268,Churrascaria Estância Grill,Barão Geraldo,2,38740,1010.9445050442843,Tue,71,manha,34,tarde,31,noite,6,"Albino José Barbosa de Oliveira, 271, 13084008 Campinas"
1837783746463879,Bardog,Taquaral,1,62735,4755.858116457308,Tue,21,manha,7,tarde,5,noite,9,"R. dos Cravos, 33 - Chácara Primavera, 13087-470 Campinas"
1436468679962755,Padaria Dom Pão,Flamboyant,2,57756,4607.542022002218,Wed,65,manha,19,tarde,18,noite,28,"Avenida Geraldo Alves Correa, 13091-552 Campinas"
1723674894516792,Mais Açaí,Campo Grande,1,105720,2248.954976227704,Wed,29,manha,12,tarde,4,noite,13,"Avenida Armando Mario Tozzi n 274 Jd Liza II, 13058378 Campinas"
282709961819064,Possante Bar,Flamboyant,3,57756,4607.542022002218,Wed,65,manha,11,tarde,23,noite,31,"Av. Barão de Itapura, 2964, 13073-300 Campinas"
1113502632077070,Universo Dos Pasteis E Lanches,Ouro Verde,0,141490,4786.3739386353645,Fri,141,manha,47,tarde,63,noite,31,"Avenida: Emilly Cristienne Giovanini 814, Campinas"
1390635477816942,Tartanero Salgados,Flamboyant,0,57756,4607.542022002218,Fri,31,manha,3,tarde,6,noite,22,"Rua Dona Maria Umbelina Couto, 498, 13076-011 Campinas"
239510719428789,Pizzaria Pizza Fiori,Barão Geraldo,3,38740,1010.9445050442843,Fri,101,manha,38,tarde,43,noite,20,"Avenida Santa Isabel, 405, 13084-012 Campinas"
206310496050931,Churrascaria Trevisan,Swift,2,86361,6354.185060921773,Mon,147,manha,55,tarde,55,noite,37,"Avenida Marechal Carmona 371, 13041311 Campinas"
350461068360107,Pimenta Fresca Restaurante,Taquaral,2,62735,4755.858116457308,Mon,278,manha,99,tarde,150,noite,29,"Av josé Rocha Bonfim, 214 - Praça Capital, 13080650 Campinas"
1676594322601301,Mc Donald's Sousas,APA Zona Urbana (Sousas Joaquim Egídio),2,19421,901.4993269275403,Sat,134,manha,42,tarde,43,noite,49,"Av Antonio Carlos Couto De Barros, 13106-042 Campinas"
1412848562364860,Sorvete em Camadas,Barão Geraldo,1,38740,1010.9445050442843,Sun,74,manha,32,tarde,35,noite,7,"Rua Antônio Pierozzi, 16 Barão Geraldo, 13084-075 Campinas"
235593966517796,Greg Burgers,Barão Geraldo,3,38740,1010.9445050442843,Sun,45,manha,6,tarde,19,noite,20,"R. Maria Tereza Dias da Silva, nº 664, Barão Geraldo, 13083-850 Campinas"
295538173799239,Quiosque Brahma Pq. D. Pedro Shopping - Campinas,Taquaral,2,62735,4755.858116457308,Sun,28,manha,8,tarde,9,noite,11,"Av. Guilherme Campos,500, 13087-635 Campinas"
422360101140470,Espetinho Dona Neusa,Ouro Verde,1,141490,4786.3739386353645,Sun,29,manha,11,tarde,13,noite,5,"AV. ARYMANA 653 PQ. DOM PEDRO II, 13056-440 Campinas"
514476895395534,Império Sorvetes & Açaí,Ouro Verde,2,141490,4786.3739386353645,Sun,28,manha,12,tarde,9,noite,7,"Av: Camucim,111 Parque Universitário, 13013-082 Campinas"
637890753054097,Ponto da Esfiha - Sousas,APA Zona Urbana (Sousas Joaquim Egídio),1,19421,901.4993269275403,Sun,84,manha,22,tarde,33,noite,29,"Av Doutor Antonio Carlos Couto de Barros 747, 13105000 Sousas, Sao Paulo, Brazil"
731712703586970,Lancheteria Donna Maria,PUCCamp (Roseira),1,112644,7192.09306483125,Sun,68,manha,24,tarde,27,noite,17,"Rua Guiomar Pereira Yanke, 32, Jardim Novo Campos Eliseos, 13060-420 Campinas"
932256560120417,Butiquim Dom Pedro,Ouro Verde,1,141490,4786.3739386353645,Sun,59,manha,19,tarde,26,noite,14,"Avenida Arymana, 13056-440 Campinas"
154333251569658,BajuBar Lounge Bar,Castelo,2,67263,5683.108587650817,Thu,55,manha,15,tarde,20,noite,20,"Avenida andrade neves 1890 A  Castelo, 13070-000 Campinas"
177627349429095,Gratinados HotDog,PUCCamp (Roseira),1,112644,7192.09306483125,Thu,62,manha,31,tarde,26,noite,5,"Rua Paulo Vianna de Souza 1436 Vila União, Campinas"
342404825955141,Pizzaria Mimosa,Amoreiras,2,60786,6047.275114904794,Thu,8,manha,4,tarde,1,noite,3,"Vila Mimosa (R. Das Violetas) - São Bernardo (R. Doutor Las Casas dos Santos), 13030-420 Campinas"
645168458889403,Via Mônaco Conveniência e Paneteria,Amoreiras,0,60786,6047.275114904794,Thu,21,manha,7,tarde,7,noite,7,"Rua Padre José Quadros, 351, 13031530 Campinas"
150580002155694,A Taberna Bar E Grill,Campo Grande,2,105720,2248.954976227704,Tue,18,manha,4,tarde,11,noite,3,"Rua Vicente De Marchi, 13059045 Campinas"
575305839254381,Casa Do Confeiteiro Campinas,Amoreiras,3,60786,6047.275114904794,Tue,115,manha,53,tarde,50,noite,12,"rua Adão Focesi, 13050 Campinas"
